2025-11-13 02:36:08 | INFO | app.core.events:startup:29 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-13 21:33:26 | INFO | app.core.events:startup:56 | ⏳ Retrying in 2 seconds...
2025-11-13 21:33:28 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 3/3)...
2025-11-13 21:33:33 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 3 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 6916015097fcdc1655be1fc0, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:33:33 | ERROR | app.core.events:startup:59 | ❌ MongoDB initialization failed after 3 attempts
2025-11-13 21:35:21 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-13 21:35:26 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 1 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 691601c16eeeb351999d9246, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:35:26 | INFO | app.core.events:startup:56 | ⏳ Retrying in 2 seconds...
2025-11-13 21:35:28 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 2/3)...
2025-11-13 21:35:33 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 2 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 691601c86eeeb351999d9247, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:35:33 | INFO | app.core.events:startup:56 | ⏳ Retrying in 2 seconds...
2025-11-13 21:35:35 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 3/3)...
2025-11-13 21:35:40 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 3 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 691601cf6eeeb351999d9248, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:35:40 | ERROR | app.core.events:startup:59 | ❌ MongoDB initialization failed after 3 attempts
2025-11-13 21:36:54 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-13 21:36:59 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 1 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 6916021e9d95286fd670fb78, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:36:59 | INFO | app.core.events:startup:56 | ⏳ Retrying in 2 seconds...
2025-11-13 21:37:01 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 2/3)...
2025-11-13 21:37:07 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 2 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 691602269d95286fd670fb79, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:37:07 | INFO | app.core.events:startup:56 | ⏳ Retrying in 2 seconds...
2025-11-13 21:37:09 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 3/3)...
2025-11-13 21:37:14 | WARNING | app.core.events:startup:54 | ⚠️ MongoDB connection attempt 3 failed: No replica set members found yet, Timeout: 5.0s, Topology Description: <TopologyDescription id: 6916022d9d95286fd670fb7a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-t2aox6m-shard-00-00.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-01.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-t2aox6m-shard-00-02.dtq0ocn.mongodb.net', 27017) server_type: Unknown, rtt: None>]>
2025-11-13 21:37:14 | ERROR | app.core.events:startup:59 | ❌ MongoDB initialization failed after 3 attempts
2025-11-13 22:18:24 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-13 22:18:29 | INFO | app.core.events:startup:46 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-13 22:18:29 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created email unique index
2025-11-13 22:18:30 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created products full-text index
2025-11-13 22:18:30 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created products compound index
2025-11-13 22:18:30 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created saved_searches compound index
2025-11-13 22:18:31 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created user_activity compound index
2025-11-13 22:18:31 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created user_activity action index
2025-11-13 22:18:31 | INFO | app.core.events:startup:50 | ✅ Database indexes created successfully
2025-11-13 22:26:31 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 22:26:32 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 69158c204e97cd3606b88fd2
2025-11-13 22:26:32 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 69158c204e97cd3606b88fd2
2025-11-13 22:26:54 | INFO | app.routes.auth:google_login:182 | Google login attempt
2025-11-13 22:26:55 | INFO | app.routes.auth:google_login:191 | Google token verified for email: umar@hypeon.ai
2025-11-13 22:26:55 | INFO | app.routes.auth:google_login:207 | Looking up user with email: umar@hypeon.ai
2025-11-13 22:26:55 | INFO | app.routes.auth:google_login:227 | Updating Google ID for existing user: umar@hypeon.ai
2025-11-13 22:26:55 | INFO | app.routes.auth:google_login:230 | Google ID updated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:26:55 | INFO | app.routes.auth:google_login:234 | Existing user logged in with ID: 691574f9aaa47f83f6b05ee1
2025-11-13 22:26:56 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69160dd71be0b573e56dde76, User: 691574f9aaa47f83f6b05ee1, Action: login
2025-11-13 22:26:56 | INFO | app.routes.auth:google_login:264 | Tokens generated for Google user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:27:06 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 22:27:06 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69160de21be0b573e56dde77, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 22:27:06 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 22:27:07 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 22:27:10 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 22:27:11 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:27:11 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:27:11 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 22:27:11 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69160de71be0b573e56dde78, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 22:27:12 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 22:27:12 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 22:28:03 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 22:28:04 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:28:04 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:58:57 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 22:58:58 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691615591be0b573e56dde79, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 22:58:58 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 22:58:58 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 22:59:09 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 22:59:10 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:59:10 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 22:59:10 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 22:59:10 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691615661be0b573e56dde7a, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 22:59:11 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 22:59:11 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:01:48 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:01:49 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:01:49 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:16 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:04:16 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:16 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:27 | INFO | app.routes.auth:google_login:182 | Google login attempt
2025-11-13 23:04:29 | INFO | app.routes.auth:google_login:191 | Google token verified for email: umar@hypeon.ai
2025-11-13 23:04:29 | INFO | app.routes.auth:google_login:207 | Looking up user with email: umar@hypeon.ai
2025-11-13 23:04:29 | INFO | app.routes.auth:google_login:234 | Existing user logged in with ID: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:29 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691616a51be0b573e56dde7b, User: 691574f9aaa47f83f6b05ee1, Action: login
2025-11-13 23:04:29 | INFO | app.routes.auth:google_login:264 | Tokens generated for Google user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:43 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:04:43 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:04:43 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:06:33 | INFO | app.routes.products:list_products:33 | Product list request - niche: Paint, platform: None, region: US, query: None
2025-11-13 23:06:34 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691617211be0b573e56dde7c, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:06:34 | INFO | app.routes.products:list_products:65 | Found 0 products matching criteria
2025-11-13 23:06:34 | INFO | app.routes.products:list_products:77 | Retrieved 0 products (limit: 10, offset: 0)
2025-11-13 23:06:38 | INFO | app.routes.products:list_products:33 | Product list request - niche: Paint, platform: None, region: US, query: None
2025-11-13 23:06:39 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691617261be0b573e56dde7d, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:06:39 | INFO | app.routes.products:list_products:65 | Found 0 products matching criteria
2025-11-13 23:06:40 | INFO | app.routes.products:list_products:77 | Retrieved 0 products (limit: 10, offset: 0)
2025-11-13 23:06:45 | INFO | app.routes.products:list_products:33 | Product list request - niche: Paint, platform: None, region: US, query: None
2025-11-13 23:06:45 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 6916172d1be0b573e56dde7e, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:06:45 | INFO | app.routes.products:list_products:65 | Found 0 products matching criteria
2025-11-13 23:06:46 | INFO | app.routes.products:list_products:77 | Retrieved 0 products (limit: 10, offset: 0)
2025-11-13 23:06:50 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:06:50 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:06:50 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:06:56 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:06:57 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691617381be0b573e56dde7f, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:06:57 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:06:57 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:07:15 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:07:15 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:07:15 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:07:15 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:07:16 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 6916174b1be0b573e56dde80, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:07:16 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:07:16 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:15:16 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:15:16 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:15:16 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:15:16 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:15:16 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 6916192c1be0b573e56dde81, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:15:17 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:15:17 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:15:39 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:15:39 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:15:39 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:15:39 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:15:39 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691619431be0b573e56dde82, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:15:40 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:15:40 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:28:15 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:28:15 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:28:15 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:28:15 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:28:15 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161c371be0b573e56dde83, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:28:16 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:28:16 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:30:37 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:30:38 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:30:38 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:30:38 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:30:38 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161cc61be0b573e56dde84, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:30:38 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:30:39 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:35:42 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:35:43 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:35:43 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:35:43 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:35:43 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161df71be0b573e56dde85, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:35:44 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:35:44 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:36:54 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:36:54 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:36:54 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:37:02 | INFO | app.routes.auth:google_login:182 | Google login attempt
2025-11-13 23:37:03 | INFO | app.routes.auth:google_login:191 | Google token verified for email: umar@hypeon.ai
2025-11-13 23:37:03 | INFO | app.routes.auth:google_login:207 | Looking up user with email: umar@hypeon.ai
2025-11-13 23:37:04 | INFO | app.routes.auth:google_login:234 | Existing user logged in with ID: 691574f9aaa47f83f6b05ee1
2025-11-13 23:37:04 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161e481be0b573e56dde86, User: 691574f9aaa47f83f6b05ee1, Action: login
2025-11-13 23:37:04 | INFO | app.routes.auth:google_login:264 | Tokens generated for Google user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:37:14 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:37:14 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161e521be0b573e56dde87, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:37:15 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:37:15 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:37:20 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:37:20 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:37:20 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:37:20 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:37:21 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161e581be0b573e56dde88, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:37:21 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:37:21 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:43:56 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:43:56 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:43:56 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:02 | INFO | app.routes.auth:google_login:182 | Google login attempt
2025-11-13 23:44:03 | INFO | app.routes.auth:google_login:191 | Google token verified for email: umar@hypeon.ai
2025-11-13 23:44:03 | INFO | app.routes.auth:google_login:207 | Looking up user with email: umar@hypeon.ai
2025-11-13 23:44:03 | INFO | app.routes.auth:google_login:234 | Existing user logged in with ID: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:03 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161feb1be0b573e56dde89, User: 691574f9aaa47f83f6b05ee1, Action: login
2025-11-13 23:44:03 | INFO | app.routes.auth:google_login:264 | Tokens generated for Google user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:13 | INFO | app.routes.products:list_products:33 | Product list request - niche: Wallpaper, platform: None, region: US, query: None
2025-11-13 23:44:13 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161ff51be0b573e56dde8a, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:44:14 | INFO | app.routes.products:list_products:65 | Found 50 products matching criteria
2025-11-13 23:44:14 | INFO | app.routes.products:list_products:77 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-13 23:44:17 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:44:18 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:18 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:18 | INFO | app.routes.products:list_products:33 | Product list request - niche: wallpaper, platform: None, region: US, query: None
2025-11-13 23:44:18 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 69161ffa1be0b573e56dde8b, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:44:18 | INFO | app.routes.products:list_products:65 | Found 0 products matching criteria
2025-11-13 23:44:19 | INFO | app.routes.products:list_products:77 | Retrieved 0 products (limit: 10, offset: 0)
2025-11-13 23:44:32 | INFO | app.core.events:shutdown:97 | ✅ MongoDB connection closed gracefully
2025-11-13 23:44:41 | INFO | app.core.events:startup:28 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-13 23:44:44 | INFO | app.core.events:startup:46 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-13 23:44:44 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created email unique index
2025-11-13 23:44:45 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created products full-text index
2025-11-13 23:44:45 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created products compound index
2025-11-13 23:44:46 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created saved_searches compound index
2025-11-13 23:44:46 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created user_activity compound index
2025-11-13 23:44:46 | DEBUG | app.core.events:_create_indexes:81 | ✓ Created user_activity action index
2025-11-13 23:44:46 | INFO | app.core.events:startup:50 | ✅ Database indexes created successfully
2025-11-13 23:44:51 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:44:52 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:52 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:44:54 | INFO | app.routes.products:list_products:33 | Product list request - niche: wallpaper, platform: None, region: US, query: None
2025-11-13 23:44:54 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 6916201e94a00e39cf8602b9, User: 691574f9aaa47f83f6b05ee1, Action: search
2025-11-13 23:44:54 | INFO | app.routes.products:list_products:65 | Found 0 products matching criteria
2025-11-13 23:44:55 | INFO | app.routes.products:list_products:77 | Retrieved 0 products (limit: 10, offset: 0)
2025-11-13 23:47:07 | INFO | app.routes.auth:refresh_token_endpoint:284 | Refresh token request received
2025-11-13 23:47:07 | INFO | app.routes.auth:refresh_token_endpoint:311 | Valid refresh token for user: 691574f9aaa47f83f6b05ee1
2025-11-13 23:47:07 | INFO | app.routes.auth:refresh_token_endpoint:328 | New tokens generated for user: 691574f9aaa47f83f6b05ee1
